Sample,C,H,O,N,S,P,Calculated.m.z,AI,AI_Mod,DBE_1,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,delGcox0,delGd0,delGcat0,delGan0,delGdis0,lambda0,delGcox,delGd,delGcat,delGan,delGdis,lambda,Dataset,global_dataset,sampleName,coreMSname,type,date_utc_YYYYMMDD,Latitude,Longitude,depth_m,N_mgL,N_species,N_value2,N_species2,N_units2,N_value3,N_species3,N_units3,N_value4,N_species4,N_units4,P_pool,P_species,P_units,C_mgL,C_species,GHG,GHG_species,GHG_units,DO_mgL,BDOC_%_mean,BDOC_sd,chla_ugL,bacterial_activity,bact_act_units,Respiration_mgDO_hr_L_sediment,Extraction_Efficiency(%;assumed_or_measured),Instrument(t),TARGET_carbon_normalization(ugCL-1)
ECA2_0001_02_p15.corems,17.9348011244308,28.8968435738486,5.59071644510651,0.16904256665479,0.511684463550408,0,351.483059127306,0.0339375521849613,0.107366567009435,4.57090062083385,-1.01981582427265,-1.70054285447785,86.0325470666708,351.09059526858,0.215823686922398,-0.902896388304239,0.313804407988477,1.61780030378245,0.00879206509140262,0,86.0325470666708,1542.73855841543,-9247.74889116025,-63.6213567738396,467.021203948679,0.0462750107042016,-150.676545960744,-2700.4219968569,-9978.00298656833,-73.2227288542605,465.203724340657,0.0414753635090667,ECA2,ECA2,ECA2_0001_02,ECA2_0001_02_p15.corems,sediment,20200824,39.1055243,-96.6054661,,,,,,,,,,,,,,,,97.7,NPOC,,,,,,,,,,,,,
ECA2_0001_03_p15.corems,19.2859286748962,28.733755638848,7.24854494871241,0.11985671960967,0.343573471730072,0,387.985441346785,0.0397853489407114,0.141787792482853,5.97897921527702,-1.2695657334354,-1.73299592477514,79.4975679720948,387.552210205247,0.261753881652008,-0.67359887621385,0.379871298089403,1.49230475418488,0.006512513731193,0,79.4975679720948,1538.85503531156,-9547.34379793271,-43.7515183528761,469.072083086092,0.0480567787480349,-147.711917767075,-2849.80731673396,-10326.8291152396,-53.1971243279947,465.246192694558,0.0428034327653279,ECA2,ECA2,ECA2_0001_03,ECA2_0001_03_p15.corems,sediment,20200824,39.1055243,-96.6054661,,,,,,,,,,,,,,,,5.7,NPOC,,,,,,,,,,,,,
ECA2_0001_04_p15.corems,18.777471138178,27.570162358244,7.0924922848948,0.144535771876489,0.270042176603574,0,376.209838230631,0.0526404704541615,0.165451621323638,6.06465784499433,-1.02783443990049,-1.44241238838055,78.8409976688965,375.789752843818,0.254790188465137,-0.650561321715664,0.384559705532973,1.47399461764721,0.00786568657557198,0,78.8409976688964,1486.00886404124,-9255.05135172047,-44.648755563232,468.833712519589,0.0493883485283724,-147.220007448673,-2766.05287373191,-10010.297955417,-54.2327100372427,465.215285560986,0.0439693467464,ECA2,ECA2,ECA2_0001_04,ECA2_0001_04_p15.corems,sediment,20200824,39.1055243,-96.6054661,,,,,,,,,,,,,,,,13.5,NPOC,,,,,,,,,,,,,
ECA2_0001_05_p15.corems,17.601012170265,26.4667645244142,6.43371814712898,0.077356108579627,0.399498592599279,0,353.641530520535,0.0599188413732459,0.154748451513563,5.40630796234774,-1.02741018478124,-1.50426488596015,80.277337733587,353.246650848431,0.238690556519174,-0.700959218722356,0.373165559420014,1.51045939515499,0.00455786735933636,0,80.277337733587,1419.53652136471,-8763.2403952345,-49.2652575322134,468.444899764172,0.0520174267667385,-148.304556385461,-2611.62512463147,-9479.3393087232,-59.345626586164,465.19457416381,0.0462416573246744,ECA2,ECA2,ECA2_0001_05,ECA2_0001_05_p15.corems,sediment,20200824,39.1055243,-96.6054661,,,,,,,,,,,,,,,,33.8,NPOC,,,,,,,,,,,,,
ECA2_0001_06_p15.corems,18.6371164261799,27.6147587444974,8.00056861499997,0.137138931884608,0.11312544730202,0,383.974599073661,0.0260653419888283,0.137594287956223,5.8983065198735,-2.10226209512646,-2.35252647431309,76.6917260589705,383.545831292935,0.26338176576898,-0.575148282770896,0.43708753492051,1.48707771776828,0.00803912200769145,0,76.6917260589705,1436.63280448948,-9059.35158220203,-35.5632148713592,470.655137708164,0.0524019574031048,-146.008106555189,-2724.0614557001,-9803.01658148525,-44.4091655087432,465.307948765904,0.0466407236511838,ECA2,ECA2,ECA2_0001_06,ECA2_0001_06_p15.corems,sediment,20200824,39.1055243,-96.6054661,,,,,,,,,,,,,,,,14.3,NPOC,,,,,,,,,,,,,
ECA2_0001_07_p15.corems,18.4640915707025,26.1956247710622,7.40842543920994,0.142271554271544,0.391287215771639,0,379.962062876713,0.0511132061267859,0.186465241666459,6.43741496230718,-0.971010476902766,-1.50456924694595,75.5487678770193,379.537794531042,0.274728780303054,-0.535044486912959,0.406102485268758,1.41861691083399,0.00866275377534912,0,75.5487678770193,1403.21218846447,-8908.84811296284,-39.8779091273154,470.222538694861,0.052736167577516,-146.157958775448,-2701.60006307939,-9656.50866800775,-50.3883767883728,465.218758247923,0.0465436655896841,ECA2,ECA2,ECA2_0001_07,ECA2_0001_07_p15.corems,sediment,20200824,39.1055243,-96.6054661,,,,,,,,,,,,,,,,24.2,NPOC,,,,,,,,,,,,,
ECA2_0001_08_p15.corems,18.4375326000527,26.530455975848,7.52274538202132,0.144948689080001,0.300912523328316,0,378.957366240935,0.0593973263236329,0.176163964447345,6.24477895666865,-1.27796642535268,-1.72382763776099,75.9049032296132,378.534216968902,0.269038713544687,-0.547540464196954,0.41419480449898,1.4404408516489,0.00958943847699403,0,75.9049032296132,1409.55959757357,-8923.69204895812,-40.2900507479816,469.433940768147,0.0526251629490902,-146.071548945271,-2697.37270954276,-9666.57369292008,-50.5275412765416,465.238591571073,0.0465893862029923,ECA2,ECA2,ECA2_0001_08,ECA2_0001_08_p15.corems,sediment,20200824,39.1055243,-96.6054661,,,,,,,,,,,,,,,,13.8,NPOC,,,,,,,,,,,,,
ECA2_0001_09_p15.corems,18.640419031323,26.3459080693495,8.02672285378026,0.137684876130404,0.321576744652092,0,389.826050291974,0.0691866137132553,0.175986623320216,6.5363074347135,-1.49041541906678,-1.94967703984927,74.0460314371553,389.390768093718,0.285778106684015,-0.482316892531761,0.437315084004673,1.42026975156073,0.00860367738865177,0,74.0460314371553,1387.25051354544,-8896.85049103742,-35.1997675766604,469.771764918265,0.0527914895772605,-145.399216403,-2712.90243888721,-9648.9540599998,-45.6637140160362,465.226457982558,0.0466808959642466,ECA2,ECA2,ECA2_0001_09,ECA2_0001_09_p15.corems,sediment,20200824,39.1055243,-96.6054661,,,,,,,,,,,,,,,,21.9,NPOC,,,,,,,,,,,,,
ECA2_0001_10_p15.corems,18.1230176368423,23.9950066228822,8.52860002840575,0.128917282199733,0.218207577909667,0,385.847719166795,0.0512025696117919,0.210635463942485,7.1899729665011,-1.33862706190465,-1.68575192201405,69.4655100633988,385.41686966519,0.299433498197179,-0.321596844329785,0.478242769910136,1.32780953203022,0.00765653028840733,0,69.4655100633988,1267.08519106568,-8379.92330730942,-23.2569193604757,473.062650152843,0.0577985672653355,-143.381362463584,-2601.20668965372,-9107.57500558369,-33.7596836019848,465.232502526864,0.0507084107332565,ECA2,ECA2,ECA2_0001_10,ECA2_0001_10_p15.corems,sediment,20200824,39.1055243,-96.6054661,,,,,,,,,,,,,,,,32.7,NPOC,,,,,,,,,,,,,
ECA2_0002_01_p1.corems,20.0674313682228,30.4797486649381,8.96586059088165,0.174690567895775,0.0384936336042232,0,417.605254352924,0.00810858085108259,0.0985913864835644,5.91490231970163,-3.05095827118002,-3.26414247268002,76.6393512114534,417.138927739728,0.281231023865419,-0.573310568822925,0.454648603717961,1.51464503728135,0.00920093190386915,0,76.6393512114534,1550.55471410379,-9766.73905522623,-31.0861161561973,470.480265189481,0.0487555989167603,-145.756800599492,-2930.18605056569,-10563.0684736758,-39.2473722885078,465.320334707283,0.0435272506306249,ECA2,ECA2,ECA2_0002_01,ECA2_0002_01_p1.corems,sediment,20200809,42.98835,-108.398541,,,,,,,,,,,,,,,,102.5,NPOC,,,,,,,,,,,,,
ECA2_0002_02_p08.corems,19.3711533701445,25.4266431336625,9.66681035628429,0.123459200821427,0.0266956071230341,0,414.274299814379,0.0134059678534058,0.198177192328009,7.71956140372395,-1.94724895256032,-2.09740376050478,68.2992828467856,413.811694285222,0.320443230158577,-0.280676591115285,0.504381874402264,1.31328484150233,0.00693862642870219,0,68.2992828467855,1329.65427594464,-8875.40406205724,-14.7732536549933,476.582668456981,0.0550428581731957,-142.467320241198,-2762.74825384452,-9645.49001195288,-24.0972084739178,465.285010213936,0.0482294984393508,ECA2,ECA2,ECA2_0002_02,ECA2_0002_02_p08.corems,sediment,20200809,42.98835,-108.398541,,,,,,,,,,,,,,,,51,NPOC,,,,,,,,,,,,,
ECA2_0002_03_p08.corems,19.8394209027213,26.6603585343185,9.80165653804999,0.123785293020606,0.0475391745504579,0,423.964710947375,0.0108012560254943,0.181126944978142,7.57113428207242,-2.23052225597756,-2.40184672354862,69.2766238965162,423.491285609863,0.322876053814538,-0.314969259526881,0.500085288502149,1.34035836045304,0.00659274024230165,0,69.2766238965162,1384.14950049068,-9163.85498386382,-16.7646059529086,475.865477243729,0.053384584319555,-142.922100536349,-2839.4299977646,-9953.46977339568,-26.0317162628252,465.28650560794,0.046844176385973,ECA2,ECA2,ECA2_0002_03,ECA2_0002_03_p08.corems,sediment,20200809,42.98835,-108.398541,,,,,,,,,,,,,,,,78.3,NPOC,,,,,,,,,,,,,
ECA2_0002_04_p08.corems,19.068898659807,24.5262090000173,9.53215977566013,0.108149056291222,0.0304509948308463,0,407.491717126206,0.0136277545076096,0.212545561403725,7.85986868794396,-1.67229108771615,-1.81089113883822,67.7306362883228,407.036686812109,0.319381138817163,-0.260724080292033,0.503893078639597,1.29036344889021,0.00612038440670159,0,67.7306362883228,1294.53598745597,-8689.40477175336,-13.8044442675642,477.568348989794,0.0558654283950519,-142.280737241987,-2714.56592195973,-9448.1762255873,-23.2572704794828,465.276546753608,0.0488349467546479,ECA2,ECA2,ECA2_0002_04,ECA2_0002_04_p08.corems,sediment,20200809,42.98835,-108.398541,,,,,,,,,,,,,,,,112.6,NPOC,,,,,,,,,,,,,
ECA2_0002_05_p08.corems,19.7704833640796,26.9012370037693,9.75749298415491,0.137213903661701,0.0390128938116791,0,422.589270535015,0.0093060269981659,0.172848756832393,7.3884718140258,-2.36902117012912,-2.54524796760249,69.7087518910757,422.117380022431,0.318952350008747,-0.330131645300894,0.500174421752766,1.35725398101552,0.00741278560642761,0,69.7087518910757,1388.71277765425,-9163.00072033246,-17.6706499105166,475.509364483229,0.0533397159506401,-143.044921697525,-2832.44270982575,-9948.98400795302,-26.8336999216277,465.282120917816,0.0468655127409541,ECA2,ECA2,ECA2_0002_05,ECA2_0002_05_p08.corems,sediment,20200809,42.98835,-108.398541,,,,,,,,,,,,,,,,96.7,NPOC,,,,,,,,,,,,,
ECA2_0002_06_p08.corems,19.7233643495352,26.2209601065896,9.96605157745502,0.124043699315301,0.0328663298647045,0,424.293177441558,0.00996121106917467,0.184701719020413,7.67490614589807,-2.29114543155695,-2.44805546073696,68.2476344563307,423.819383774508,0.327108111870251,-0.278864366888796,0.511893130160406,1.3268239967363,0.00678955138083431,0,68.2476344563307,1356.0721763061,-9044.19052261492,-14.3368944499399,476.379221181825,0.0543567949414407,-142.468023380723,-2814.1756511996,-9828.57184593765,-23.6561529433579,465.274489603946,0.0476375180941419,ECA2,ECA2,ECA2_0002_06,ECA2_0002_06_p08.corems,sediment,20200809,42.98835,-108.398541,,,,,,,,,,,,,,,,102.8,NPOC,,,,,,,,,,,,,
ECA2_0002_07_p08.corems,19.8642686047444,26.2607737028996,10.1784091927374,0.122413871822097,0.0231826364222876,0,429.088365237337,0.00950704970030811,0.186417320951978,7.79508868920563,-2.38332050353178,-2.52891701177616,67.6172501926913,428.609217152611,0.332965462041608,-0.256745620796181,0.519343284514061,1.31751033778487,0.00647635590588416,0,67.6172501926913,1354.29032709583,-9070.88214193616,-12.3290823809825,476.768187377001,0.0544557092457456,-142.204106058005,-2829.37490577156,-9860.57134890109,-21.6457706234103,465.277500572007,0.0476830853706622,ECA2,ECA2,ECA2_0002_07,ECA2_0002_07_p08.corems,sediment,20200809,42.98835,-108.398541,,,,,,,,,,,,,,,,116.4,NPOC,,,,,,,,,,,,,
ECA2_0002_08_p08.corems,19.6220573153774,25.0776170130014,10.032876354945,0.114375785930712,0.0876796128346627,0,424.611173529758,0.0106047244377266,0.209426419071055,8.14043670184203,-1.89243965310295,-2.09449505186832,66.6309491354767,424.137028468527,0.338306621861435,-0.22213856615708,0.514423177982933,1.27944364973938,0.00616233061678396,0,66.6309491354767,1311.27132112728,-8872.64639563554,-12.038706961884,477.926561389127,0.0552593365597725,-141.966552908252,-2787.07279513032,-9655.55638520326,-21.8067071593753,465.26145240625,0.0481984253741321,ECA2,ECA2,ECA2_0002_08,ECA2_0002_08_p08.corems,sediment,20200809,42.98835,-108.398541,,,,,,,,,,,,,,,,58.2,NPOC,,,,,,,,,,,,,
ECA2_0002_09_p08.corems,19.6055645723876,25.1423047093266,10.1970854914191,0.123482344103623,0.0225450273881245,0,425.149997817381,0.0111662650035323,0.206230652659633,8.09615338977608,-2.10093210164302,-2.24695947313477,66.1690448891956,424.675247157431,0.337393977123291,-0.205931399620901,0.526211842165962,1.28122419941426,0.00674259909865882,0,66.1690448891956,1305.69454793791,-8850.39502321767,-10.0425265415442,477.825136308004,0.0558434615365838,-141.611295427214,-2779.9647848527,-9629.67984529279,-19.5938562126308,465.27996760601,0.0487568746069781,ECA2,ECA2,ECA2_0002_09,ECA2_0002_09_p08.corems,sediment,20200809,42.98835,-108.398541,,,,,,,,,,,,,,,,55,NPOC,,,,,,,,,,,,,
ECA2_0002_10_p08.corems,19.505540169863,25.1502267299303,9.99486064945185,0.121451271773295,0.054172424686876,0,421.705872057879,0.0112490187358799,0.204371361243992,7.99115244078451,-2.00370820866736,-2.17933190512753,66.8354065427346,421.234969280123,0.333345274198639,-0.229312510271385,0.517149033950552,1.28984210430172,0.00665095103878526,0,66.8354065427346,1309.78656508323,-8840.79418970072,-11.9015794174638,477.492241498898,0.0555820655378111,-141.955423851204,-2771.42776614931,-9617.42743768882,-21.4961082658114,465.27546114399,0.0485553694277748,ECA2,ECA2,ECA2_0002_10,ECA2_0002_10_p08.corems,sediment,20200809,42.98835,-108.398541,,,,,,,,,,,,,,,,39.1,NPOC,,,,,,,,,,,,,
ECA2_0003_01_p1.corems,19.5047074775671,30.9998685373395,7.95999673978855,0.196033332478341,0.200226569739184,0,400.75785233234,0.0151569230550034,0.0858584636273827,5.10278987513646,-2.85720686465209,-3.25346676686962,80.7177503926476,400.310343206865,0.257679784246199,-0.716412294478867,0.414415276144112,1.60123959728662,0.0103704654795301,0,80.7177503926476,1577.73653564149,-9726.48184783238,-43.5631008490336,468.709392569055,0.0475181765926423,-147.757683790933,-2881.87360523754,-10505.9374110252,-52.0005545242833,465.283015725938,0.04259359191905,ECA2,ECA2,ECA2_0003_01,ECA2_0003_01_p1.corems,sediment,20200824,41.833573,-72.24289,,,,,,,,,,,,,,,,22.6,NPOC,,,,,,,,,,,,,
ECA2_0003_02_p1.corems,19.6428605774127,29.6378011188646,8.34181903246516,0.1621554279802,0.14248789668592,0,404.829759093587,0.031650265984772,0.114201698155671,5.90503773197054,-2.43678130049463,-2.74142462516075,76.9296768906678,404.377707231807,0.273314021125027,-0.583497434760269,0.438159407869464,1.50278166166721,0.00880831943735781,0,76.9296768906678,1531.67204065171,-9606.13264865614,-35.5335218808321,469.20502097899,0.049733839644419,-146.131006108222,-2878.32756421622,-10390.1546297501,-44.4242930427144,465.325034885138,0.044343608359088,ECA2,ECA2,ECA2_0003_02,ECA2_0003_02_p1.corems,sediment,20200824,41.833573,-72.24289,,,,,,,,,,,,,,,,24.5,NPOC,,,,,,,,,,,,,
ECA2_0003_03_p1.corems,19.7223650045523,29.2644884585805,8.38237216218321,0.16410704258799,0.121699372283858,0,405.418898644759,0.0363233395194955,0.134043958560947,6.17217429655604,-2.21019786562717,-2.49600428049901,76.2705697318854,404.966189038824,0.2765125786307,-0.560370867785449,0.438201333282161,1.47648083020865,0.00860171924772931,0,76.2705697318854,1524.53330123815,-9600.91555703609,-36.148688213221,469.327693442681,0.0495600984312348,-145.821667097436,-2883.71174186375,-10387.2054896061,-45.2665881703894,465.257125605271,0.0441217285354479,ECA2,ECA2,ECA2_0003_03,ECA2_0003_03_p1.corems,sediment,20200824,41.833573,-72.24289,,,,,,,,,,,,,,,,22,NPOC,,,,,,,,,,,,,
ECA2_0003_04_p1.corems,18.8752987148654,28.3508962737407,8.1671988066122,0.14567508942038,0.225063114093978,0,393.938331550367,0.0318653324346062,0.110564465203007,5.77268812270524,-2.39451068390697,-2.76524888742132,75.8215824833049,393.498443984991,0.272688675821881,-0.544616929238765,0.449674431147081,1.49629021789464,0.00803173032590053,0,75.8215824833049,1455.3669066823,-9176.36636315526,-33.863033958586,469.88877443213,0.0527164848487061,-145.950208501188,-2763.16878394263,-9933.67894799411,-43.2558434413971,465.279371007505,0.0467508172577776,ECA2,ECA2,ECA2_0003_04,ECA2_0003_04_p1.corems,sediment,20200824,41.833573,-72.24289,,,,,,,,,,,,,,,,47.7,NPOC,,,,,,,,,,,,,
ECA2_0003_05_p1.corems,19.1885473965936,29.6314012543617,6.8458454951576,0.125803985176614,0.410537795116604,0,383.50466046491,0.0282086742030864,0.115723178114047,5.43574876200106,-1.41009673315656,-1.94643851344978,81.8266290161411,383.076431726624,0.249531445586393,-0.755320316355824,0.360097873822603,1.5425229872747,0.00671245937667004,0,81.8266290161411,1577.19425548567,-9651.58021960347,-49.9989201147927,468.034462430499,0.0465498505468261,-148.788658044605,-2856.43154239416,-10429.6126465415,-59.4052374277798,465.257072893739,0.0416002548772635,ECA2,ECA2,ECA2_0003_05,ECA2_0003_05_p1.corems,sediment,20200824,41.833573,-72.24289,,,,,,,,,,,,,,,,27.4,NPOC,,,,,,,,,,,,,
ECA2_0003_06_p1.corems,20.2795272963787,30.9204959069935,9.13181193268029,0.195513268231294,0.0453189914605068,0,423.758781778244,0.0122347451518757,0.0954159921856852,5.91703597699767,-3.2147759556826,-3.4556082153744,76.2043968814469,423.285585190119,0.285622678278497,-0.558049013384105,0.461968604937914,1.51716350885632,0.0100060764170611,0,76.2043968814469,1564.27678221116,-9861.15114490554,-32.0361530845971,469.492333189877,0.0487375672675119,-145.564303614721,-2959.58249143777,-10665.3953632161,-40.4439321706935,465.309559625265,0.0435372301840596,ECA2,ECA2,ECA2_0003_06,ECA2_0003_06_p1.corems,sediment,20200824,41.833573,-72.24289,,,,,,,,,,,,,,,,29.7,NPOC,,,,,,,,,,,,,
ECA2_0003_07_p1.corems,19.0956608177424,28.731677578049,8.78163041245112,0.178815552096422,0.24677102267611,0,407.952333939771,0.0226069940954246,0.0968970192695673,5.81922980476606,-2.96240060768505,-3.38798718245757,73.9500630311146,407.49679255845,0.288991886710583,-0.478949580039103,0.478826351198987,1.49696751299481,0.00924287605438971,0,73.9500630311146,1440.41354677777,-9177.88493127296,-29.6657755942268,471.033986549956,0.0540041447734631,-145.23772066876,-2782.09590706963,-9943.54505457617,-39.2543318396379,465.276237041058,0.0476724624905057,ECA2,ECA2,ECA2_0003_07,ECA2_0003_07_p1.corems,sediment,20200824,41.833573,-72.24289,,,,,,,,,,,,,,,,38.5,NPOC,,,,,,,,,,,,,
ECA2_0003_08_p1.corems,19.9792796165895,29.4262464282922,8.92376234748661,0.163031949165957,0.100723972705071,0,416.638705929052,0.031142860506637,0.12943807174373,6.34767237702635,-2.57608997046027,-2.8398458923313,74.7141178975384,416.17346519801,0.28994860402876,-0.505758522720638,0.459063244234234,1.46087849270046,0.00835891717695707,0,74.7141178975383,1515.06363218206,-9629.01636933865,-30.3752747378386,469.904372682845,0.0502324402341733,-145.166184384889,-2908.71652129862,-10424.7759343587,-39.4070215050021,465.315663475379,0.0446607235841348,ECA2,ECA2,ECA2_0003_08,ECA2_0003_08_p1.corems,sediment,20200824,41.833573,-72.24289,,,,,,,,,,,,,,,,24.4,NPOC,,,,,,,,,,,,,
ECA2_0003_09_p1.corems,19.3242111951296,29.1004234035526,8.18188314498123,0.166727514874966,0.240077760310629,0,401.090396264872,0.02768308097637,0.115051202002551,5.85736325079072,-2.32451989419051,-2.7313251693761,76.5868613357242,400.642520426017,0.275241176979017,-0.571468818797338,0.435837240851373,1.49819016999436,0.00874643116891354,0,76.5868613357241,1500.30502794412,-9428.74450295303,-35.6731925120954,469.697894921562,0.0508121048035693,-146.240764257396,-2832.71826123085,-10203.7516342226,-44.9229367245037,465.277632830138,0.0451497412267247,ECA2,ECA2,ECA2_0003_09,ECA2_0003_09_p1.corems,sediment,20200824,41.833573,-72.24289,,,,,,,,,,,,,,,,35.7,NPOC,,,,,,,,,,,,,
